Frame,BodyID,Shape,PosX,PosY,Angle,VelX,VelY,AngVel
181,1,Box,-0.885504,0.980532,-1.56925,-0.0960393,-0.010746,0.195512
182,0,Box,0,0,0,0,0,0
182,1,Box,-0.88656,0.980498,-1.5725,-0.0633765,-0.0107653,-0.19553
183,0,Box,0,0,0,0,0,0
183,1,Box,-0.888161,0.980532,-1.56925,-0.0960471,-0.010746,0.195512
184,0,Box,0,0,0,0,0,0
184,1,Box,-0.889217,0.980498,-1.5725,-0.0633843,-0.0107654,-0.19553
185,0,Box,0,0,0,0,0,0
185,1,Box,-0.890818,0.980532,-1.56925,-0.0960548,-0.010746,0.195512
186,0,Box,0,0,0,0,0,0
186,1,Box,-0.891875,0.980498,-1.5725,-0.063392,-0.0107654,-0.19553
187,0,Box,0,0,0,0,0,0
187,1,Box,-0.893476,0.980532,-1.56925,-0.0960626,-0.0107459,0.195512
188,0,Box,0,0,0,0,0,0
188,1,Box,-0.894533,0.980498,-1.57251,-0.0633998,-0.0107655,-0.19553
189,0,Box,0,0,0,0,0,0
189,1,Box,-0.896134,0.980532,-1.56925,-0.0960704,-0.0107459,0.195512
190,0,Box,0,0,0,0,0,0
190,1,Box,-0.897191,0.980498,-1.57251,-0.0634077,-0.0107655,-0.19553
191,0,Box,0,0,0,0,0,0
191,1,Box,-0.898792,0.980532,-1.56925,-0.0960782,-0.0107459,0.195512
192,0,Box,0,0,0,0,0,0
192,1,Box,-0.899849,0.980498,-1.57251,-0.0634155,-0.0107655,-0.19553
193,0,Box,0,0,0,0,0,0
193,1,Box,-0.90145,0.980532,-1.56925,-0.0960861,-0.0107458,0.195512
194,0,Box,0,0,0,0,0,0
194,1,Box,-0.902507,0.980498,-1.57251,-0.0634234,-0.0107656,-0.19553
195,0,Box,0,0,0,0,0,0
195,1,Box,-0.904109,0.980533,-1.56925,-0.096094,-0.0107458,0.195511
196,0,Box,0,0,0,0,0,0
196,1,Box,-0.905166,0.980498,-1.57251,-0.0634313,-0.0107656,-0.19553
197,0,Box,0,0,0,0,0,0
197,1,Box,-0.906768,0.980533,-1.56925,-0.0961019,-0.0107457,0.195511
