Frame,BodyID,Shape,PosX,PosY,Angle,VelX,VelY,AngVel
52,0,Box,0,-10,0,0,0,0
52,1,Box,-3.4032,-8.00285,-0.00290604,11.3236,-0.000113779,-0.00332669
52,2,Box,5,1.10053,0.785,0,-8.6655,0
52,3,Box,0,-3.89947,0,0,-8.6655,0
52,4,Box,0.05,0.100525,0,0,-8.6655,0
53,0,Box,0,-10,0,0,0,0
53,1,Box,-3.21563,-8.00285,-0.0029615,11.2542,-0.000112771,-0.0033281
53,2,Box,5,0.953375,0.785,0,-8.829,0
53,3,Box,0,-4.04662,0,0,-8.829,0
53,4,Box,0.05,-0.0466246,0,0,-8.829,0
54,0,Box,0,-10,0,0,0,0
54,1,Box,-3.02922,-8.00285,-0.003017,11.1849,-0.000111766,-0.0033295
54,2,Box,5,0.8035,0.785,0,-8.9925,0
54,3,Box,0,-4.1965,0,0,-8.9925,0
54,4,Box,0.05,-0.1965,0,0,-8.9925,0
55,0,Box,0,-10,0,0,0,0
55,1,Box,-2.84396,-8.00285,-0.00307251,11.1155,-0.00011077,-0.00333089
55,2,Box,5,0.6509,0.785,0,-9.156,0
55,3,Box,0,-4.3491,0,0,-9.156,0
55,4,Box,0.05,-0.3491,0,0,-9.156,0
56,0,Box,0,-10,0,0,0,0
56,1,Box,-2.65986,-8.00286,-0.00312805,11.0461,-0.000109757,-0.00333231
56,2,Box,5,0.495576,0.785,0,-9.3195,0
56,3,Box,0,-4.50442,0,0,-9.3195,0
56,4,Box,0.05,-0.504424,0,0,-9.3195,0
57,0,Box,0,-10,0,0,0,0
57,1,Box,-2.47691,-8.00286,-0.00318361,10.9767,-0.000108756,-0.00333371
57,2,Box,5,0.337526,0.785,0,-9.483,0
57,3,Box,0,-4.66247,0,0,-9.483,0
57,4,Box,0.05,-0.662474,0,0,-9.483,0
58,0,Box,0,-10,0,0,0,0
58,1,Box,-2.29512,-8.00286,-0.0032392,10.9074,-0.000107749,-0.00333511
58,2,Box,5,0.176751,0.785,0,-9.6465,0
58,3,Box,0,-4.82325,0,0,-9.6465,0
58,4,Box,0.05,-0.823249,0,0,-9.6465,0
59,0,Box,0,-10,0,0,0,0
59,1,Box,-2.11449,-8.00286,-0.0032948,10.838,-0.000106738,-0.00333652
59,2,Box,5,0.0132507,0.785,0,-9.81,0
59,3,Box,0,-4.98675,0,0,-9.81,0
59,4,Box,0.05,-0.986749,0,0,-9.81,0
60,0,Box,0,-10,0,0,0,0
60,1,Box,-1.93501,-8.00286,-0.00335044,10.7686,-0.000105731,-0.00333793
60,2,Box,5,-0.152974,0.785,0,-9.9735,0
60,3,Box,0,-5.15297,0,0,-9.9735,0
60,4,Box,0.05,-1.15297,0,0,-9.9735,0
61,0,Box,0,-10,0,0,0,0
61,1,Box,-1.75669,-8.00286,-0.00340609,10.6993,-0.000104722,-0.00333933
61,2,Box,5,-0.321924,0.785,0,-10.137,0
61,3,Box,0,-5.32192,0,0,-10.137,0
61,4,Box,0.05,-1.32192,0,0,-10.137,0
62,0,Box,0,-10,0,0,0,0
62,1,Box,-1.57952,-8.00287,-0.00346177,10.6299,-0.000103705,-0.00334075
62,2,Box,5,-0.493599,0.785,0,-10.3005,0
62,3,Box,0,-5.4936,0,0,-10.3005,0
62,4,Box,0.05,-1.4936,0,0,-10.3005,0
63,0,Box,0,-10,0,0,0,0
63,1,Box,-1.40351,-8.00287,-0.00351747,10.5605,-0.000102691,-0.00334217
63,2,Box,5,-0.667999,0.785,0,-10.464,0
