Frame,BodyID,Shape,PosX,PosY,Angle,VelX,VelY,AngVel
110,1,Circle,-6.19639,-4.54883,0,-6.22176,0.0726724,0
110,2,Circle,4.33162,-4.5483,0,4.02529,0.0726742,0
110,3,Circle,1.86478,-0.779271,0,2.19648,-1.44313,0
111,0,Box,0,-5,0,0,0,0
111,1,Circle,-6.30009,-4.55035,0,-6.22176,0.0726621,0
111,2,Circle,4.39871,-4.54981,0,4.02529,0.0726606,0
111,3,Circle,1.90138,-0.806048,0,2.19648,-1.60663,0
112,0,Box,0,-5,0,0,0,0
112,1,Circle,-6.40379,-4.55186,0,-6.22176,0.0726703,0
112,2,Circle,4.4658,-4.55133,0,4.02529,0.0726715,0
112,3,Circle,1.93799,-0.83555,0,2.19648,-1.77013,0
113,0,Box,0,-5,0,0,0,0
113,1,Circle,-6.50748,-4.55338,0,-6.22176,0.0726637,0
113,2,Circle,4.53288,-4.55284,0,4.02529,0.0726628,0
113,3,Circle,1.9746,-0.867778,0,2.19648,-1.93363,0
114,0,Box,0,-5,0,0,0,0
114,1,Circle,-6.61118,-4.55489,0,-6.22176,0.072669,0
114,2,Circle,4.59997,-4.55436,0,4.02529,0.0726698,0
114,3,Circle,2.01121,-0.90273,0,2.19648,-2.09713,0
115,0,Box,0,-5,0,0,0,0
115,1,Circle,-6.71487,-4.5564,0,-6.22176,0.0726648,0
115,2,Circle,4.66706,-4.55587,0,4.02529,0.0726642,0
115,3,Circle,2.04782,-0.940407,0,2.19648,-2.26063,0
116,0,Box,0,-5,0,0,0,0
116,1,Circle,-6.81857,-4.55792,0,-6.22176,0.0726682,0
116,2,Circle,4.73415,-4.55738,0,4.02529,0.0726686,0
116,3,Circle,2.08442,-0.980809,0,2.19648,-2.42413,0
117,0,Box,0,-5,0,0,0,0
117,1,Circle,-6.92227,-4.55943,0,-6.22176,0.0726655,0
117,2,Circle,4.80124,-4.5589,0,4.02529,0.0726651,0
117,3,Circle,2.12103,-1.02394,0,2.19648,-2.58763,0
118,0,Box,0,-5,0,0,0,0
118,1,Circle,-7.02596,-4.56095,0,-6.22176,0.0726676,0
118,2,Circle,4.86832,-4.56041,0,4.02529,0.0726679,0
